image_no,label,prediction,cosine_dist
8.0,788.0,797.0,1.0957659482955933
18.0,788.0,502.0,0.21330463886260986
26.0,788.0,774.0,0.14157652854919434
36.0,788.0,655.0,0.902920663356781
40.0,788.0,266.0,1.0832180976867676
41.0,788.0,502.0,0.21330463886260986
42.0,788.0,424.0,0.48479390144348145
1.0,789.0,799.0,0.03960287570953369
5.0,789.0,799.0,0.03960287570953369
10.0,789.0,876.0,0.6011526584625244
26.0,789.0,799.0,0.03960287570953369
30.0,789.0,799.0,0.03960287570953369
33.0,789.0,446.0,0.8951221108436584
35.0,789.0,799.0,0.03960287570953369
35.0,789.0,877.0,0.5198758244514465
37.0,789.0,904.0,0.0774887204170227
40.0,789.0,799.0,0.03960287570953369
41.0,789.0,421.0,0.4000757932662964
44.0,789.0,706.0,0.3678298592567444
44.0,789.0,799.0,0.03960287570953369
45.0,789.0,903.0,0.8178706169128418
46.0,789.0,799.0,0.03960287570953369
1.0,790.0,791.0,0.25073397159576416
3.0,790.0,534.0,0.8732399344444275
4.0,790.0,588.0,0.1641010046005249
8.0,790.0,893.0,0.9979746341705322
12.0,790.0,463.0,0.30657750368118286
13.0,790.0,588.0,0.1641010046005249
16.0,790.0,588.0,0.1641010046005249
18.0,790.0,791.0,0.25073397159576416
21.0,790.0,411.0,0.6677048206329346
24.0,790.0,151.0,1.0151258707046509
26.0,790.0,427.0,0.9054980874061584
27.0,790.0,588.0,0.1641010046005249
29.0,790.0,767.0,1.540589451789856
33.0,790.0,951.0,0.6983951330184937
35.0,790.0,588.0,0.1641010046005249
36.0,790.0,509.0,0.782709538936615
36.0,790.0,588.0,0.1641010046005249
39.0,790.0,808.0,0.8131969571113586
43.0,790.0,588.0,0.1641010046005249
44.0,790.0,917.0,1.2302513122558594
46.0,790.0,865.0,0.7733079195022583
47.0,790.0,588.0,0.1641010046005249
7.0,791.0,680.0,1.2589337825775146
8.0,791.0,534.0,0.3893613815307617
9.0,791.0,790.0,0.04318809509277344
11.0,791.0,922.0,1.0303213596343994
17.0,791.0,513.0,1.296621322631836
17.0,791.0,566.0,1.3039309978485107
23.0,791.0,582.0,0.14583492279052734
23.0,791.0,788.0,0.7230472564697266
26.0,791.0,703.0,0.6150781512260437
33.0,791.0,790.0,0.04318809509277344
34.0,791.0,703.0,0.6150781512260437
38.0,791.0,790.0,0.04318809509277344
46.0,791.0,790.0,0.04318809509277344
0.0,792.0,840.0,0.28513574600219727
1.0,792.0,23.0,1.356858491897583
3.0,792.0,428.0,0.1451384425163269
5.0,792.0,499.0,0.5379152894020081
6.0,792.0,428.0,0.1451384425163269
7.0,792.0,523.0,0.3849349021911621
10.0,792.0,840.0,0.28513574600219727
13.0,792.0,840.0,0.28513574600219727
14.0,792.0,702.0,0.8658772110939026
18.0,792.0,731.0,0.3953357934951782
21.0,792.0,454.0,1.2475141286849976
22.0,792.0,672.0,1.120166540145874
28.0,792.0,477.0,0.8366471529006958
31.0,792.0,540.0,1.0551705360412598
34.0,792.0,723.0,0.5227652788162231
34.0,792.0,790.0,1.367703914642334
35.0,792.0,840.0,0.28513574600219727
37.0,792.0,997.0,1.1454710960388184
39.0,792.0,499.0,0.5379152894020081
44.0,792.0,708.0,1.260635256767273
46.0,792.0,428.0,0.1451384425163269
1.0,793.0,824.0,1.21138596534729
16.0,793.0,470.0,1.1262097358703613
24.0,793.0,617.0,0.2051868438720703
29.0,793.0,697.0,0.78917396068573
32.0,793.0,433.0,0.2226850986480713
36.0,793.0,452.0,0.302213191986084
39.0,793.0,708.0,0.6917799711227417
40.0,793.0,876.0,1.1001007556915283
44.0,793.0,845.0,0.48601531982421875
45.0,793.0,433.0,0.2226850986480713
48.0,793.0,452.0,0.302213191986084
0.0,794.0,885.0,0.6887714266777039
4.0,794.0,58.0,0.900202214717865
8.0,794.0,973.0,0.7931758761405945
13.0,794.0,578.0,0.46100348234176636
21.0,794.0,905.0,0.1864110827445984
24.0,794.0,648.0,0.4201064109802246
24.0,794.0,799.0,0.3954969644546509
26.0,794.0,414.0,1.2676546573638916
28.0,794.0,697.0,0.4399793744087219
31.0,794.0,887.0,0.47735267877578735
39.0,794.0,591.0,0.3977873921394348
40.0,794.0,728.0,0.5992228984832764
41.0,794.0,896.0,0.4217890501022339
47.0,794.0,885.0,0.6887714266777039
48.0,794.0,75.0,1.063429355621338
48.0,794.0,77.0,0.9932878017425537
5.0,795.0,970.0,0.10607683658599854
6.0,795.0,970.0,0.10607683658599854
8.0,795.0,970.0,0.10607683658599854
15.0,795.0,495.0,0.828768789768219
15.0,795.0,799.0,1.1640934944152832
16.0,795.0,970.0,0.10607683658599854
18.0,795.0,796.0,0.08566248416900635
22.0,795.0,970.0,0.10607683658599854
23.0,795.0,777.0,1.2324484586715698
25.0,795.0,970.0,0.10607683658599854
30.0,795.0,970.0,0.10607683658599854
39.0,795.0,970.0,0.10607683658599854
41.0,795.0,880.0,0.43514323234558105
43.0,795.0,537.0,0.08990347385406494
49.0,795.0,970.0,0.10607683658599854
15.0,796.0,518.0,0.2430424690246582
22.0,796.0,806.0,0.8504900336265564
23.0,796.0,795.0,0.4407042860984802
24.0,796.0,802.0,0.4795236587524414
30.0,796.0,802.0,0.4795236587524414
35.0,796.0,911.0,0.7248495817184448
36.0,796.0,560.0,0.5412038564682007
48.0,796.0,399.0,0.2947500944137573
49.0,796.0,474.0,0.7288538217544556
49.0,796.0,658.0,0.4281198978424072
3.0,797.0,697.0,0.6165658235549927
6.0,797.0,672.0,0.2791348099708557
8.0,797.0,434.0,0.6755281686782837
10.0,797.0,284.0,0.8869359493255615
11.0,797.0,443.0,0.8017131686210632
11.0,797.0,457.0,0.9637084007263184
21.0,797.0,728.0,0.4805194139480591
22.0,797.0,151.0,0.5608338117599487
22.0,797.0,171.0,0.6926754713058472
24.0,797.0,529.0,0.9186568260192871
25.0,797.0,414.0,0.26573097705841064
26.0,797.0,697.0,0.6165658235549927
33.0,797.0,431.0,0.7120248675346375
34.0,797.0,830.0,0.26128172874450684
37.0,797.0,902.0,1.1730512380599976
39.0,797.0,411.0,0.6943557262420654
45.0,797.0,735.0,0.644710898399353
11.0,798.0,526.0,0.8856223225593567
13.0,798.0,769.0,0.1368921995162964
14.0,798.0,769.0,0.1368921995162964
20.0,798.0,491.0,1.166222333908081
22.0,798.0,769.0,0.1368921995162964
29.0,798.0,631.0,1.3477935791015625
31.0,798.0,910.0,0.9438228011131287
35.0,798.0,872.0,0.9706364274024963
36.0,798.0,769.0,0.1368921995162964
37.0,798.0,526.0,0.8856223225593567
1.0,799.0,564.0,0.4305465817451477
2.0,799.0,894.0,0.29124706983566284
5.0,799.0,785.0,1.5971760749816895
6.0,799.0,654.0,1.0965794324874878
9.0,799.0,656.0,1.1270540952682495
10.0,799.0,894.0,0.29124706983566284
12.0,799.0,445.0,1.1536355018615723
13.0,799.0,789.0,0.13874024152755737
14.0,799.0,421.0,0.3060506582260132
14.0,799.0,506.0,1.247741460800171
22.0,799.0,705.0,0.7978705167770386
23.0,799.0,706.0,0.24668926000595093
24.0,799.0,660.0,0.7201168537139893
25.0,799.0,648.0,0.5253483057022095
25.0,799.0,894.0,0.29124706983566284
26.0,799.0,743.0,0.42553114891052246
27.0,799.0,706.0,0.24668926000595093
28.0,799.0,757.0,0.9098408222198486
29.0,799.0,706.0,0.24668926000595093
32.0,799.0,648.0,0.5253483057022095
33.0,799.0,480.0,0.42888015508651733
33.0,799.0,707.0,0.4043995141983032
34.0,799.0,538.0,0.7458142638206482
35.0,799.0,523.0,0.4800088405609131
36.0,799.0,894.0,0.29124706983566284
38.0,799.0,789.0,0.13874024152755737
43.0,799.0,697.0,1.1968814134597778
47.0,799.0,874.0,1.231550693511963
10.0,800.0,865.0,0.4907839298248291
36.0,800.0,456.0,0.7542208433151245
44.0,800.0,865.0,0.4907839298248291
14.0,801.0,445.0,0.33615803718566895
28.0,801.0,983.0,0.06092214584350586
32.0,801.0,973.0,0.16102761030197144
33.0,801.0,445.0,0.33615803718566895
35.0,801.0,983.0,0.06092214584350586
45.0,801.0,33.0,0.46195948123931885
45.0,801.0,34.0,0.6100472807884216
6.0,802.0,537.0,0.10290461778640747
25.0,802.0,803.0,0.36787712574005127
32.0,802.0,518.0,0.24213528633117676
48.0,802.0,701.0,0.44768989086151123
9.0,803.0,802.0,0.2344040870666504
31.0,803.0,468.0,0.6662092208862305
33.0,803.0,569.0,0.18508094549179077
35.0,803.0,555.0,0.5056163668632507
35.0,803.0,864.0,0.18860387802124023
39.0,803.0,866.0,0.1475520133972168
42.0,803.0,864.0,0.18860387802124023
3.0,804.0,896.0,0.26876163482666016
4.0,804.0,700.0,0.3910672664642334
8.0,804.0,613.0,0.9229779243469238
9.0,804.0,928.0,0.9360331296920776
11.0,804.0,648.0,0.4346964359283447
13.0,804.0,898.0,0.3026174306869507
16.0,804.0,896.0,0.26876163482666016
17.0,804.0,648.0,0.4346964359283447
21.0,804.0,711.0,0.38952553272247314
29.0,804.0,896.0,0.26876163482666016
30.0,804.0,794.0,0.7582979202270508
31.0,804.0,412.0,0.7165584564208984
31.0,804.0,999.0,0.3998868465423584
39.0,804.0,487.0,0.7876572608947754
40.0,804.0,561.0,1.1478214263916016
45.0,804.0,898.0,0.3026174306869507
46.0,804.0,605.0,0.7926812767982483
48.0,804.0,896.0,0.26876163482666016
4.0,805.0,768.0,0.3702337145805359
5.0,805.0,739.0,1.3333613872528076
11.0,805.0,599.0,0.27686166763305664
13.0,805.0,419.0,0.8177168369293213
13.0,805.0,515.0,1.097459316253662
42.0,805.0,599.0,0.27686166763305664
6.0,806.0,608.0,0.40194863080978394
9.0,806.0,630.0,0.35770368576049805
10.0,806.0,845.0,0.9994364380836487
16.0,806.0,496.0,0.37000107765197754
18.0,806.0,515.0,1.016991376876831
19.0,806.0,917.0,1.4559402465820312
28.0,806.0,552.0,0.778907060623169
28.0,806.0,655.0,0.597175657749176
29.0,806.0,770.0,0.5384989380836487
33.0,806.0,496.0,0.37000107765197754
38.0,806.0,655.0,0.597175657749176
40.0,806.0,615.0,0.3769182562828064
48.0,806.0,568.0,1.1202986240386963
11.0,807.0,545.0,0.6054587364196777
12.0,807.0,557.0,0.720871090888977
20.0,807.0,839.0,0.7467510104179382
28.0,807.0,755.0,0.2353615164756775
33.0,807.0,818.0,1.152388334274292
33.0,807.0,846.0,1.0712405443191528
36.0,807.0,755.0,0.2353615164756775
39.0,807.0,610.0,1.1846349239349365
42.0,807.0,755.0,0.2353615164756775
45.0,807.0,743.0,0.6597636342048645
46.0,807.0,839.0,0.7467510104179382
49.0,807.0,858.0,0.5489062070846558
3.0,808.0,509.0,0.9561821222305298
5.0,808.0,237.0,1.0277355909347534
6.0,808.0,515.0,0.07789468765258789
7.0,808.0,515.0,0.07789468765258789
8.0,808.0,787.0,1.1673758029937744
9.0,808.0,552.0,0.23988837003707886
10.0,808.0,515.0,0.07789468765258789
12.0,808.0,879.0,0.576389729976654
14.0,808.0,615.0,1.3469268083572388
16.0,808.0,515.0,0.07789468765258789
20.0,808.0,911.0,0.6775031089782715
25.0,808.0,515.0,0.07789468765258789
33.0,808.0,773.0,1.5124688148498535
36.0,808.0,515.0,0.07789468765258789
41.0,808.0,452.0,0.36349987983703613
42.0,808.0,515.0,0.07789468765258789
47.0,808.0,11.0,1.097161889076233
0.0,809.0,544.0,0.4209734797477722
3.0,809.0,937.0,0.22564822435379028
4.0,809.0,859.0,1.6216660737991333
6.0,809.0,967.0,0.5126620531082153
7.0,809.0,909.0,0.2871735095977783
8.0,809.0,521.0,0.4702339768409729
9.0,809.0,925.0,0.07564413547515869
10.0,809.0,659.0,0.20133739709854126
12.0,809.0,849.0,0.8693073987960815
13.0,809.0,968.0,0.2727242708206177
14.0,809.0,925.0,0.07564413547515869
17.0,809.0,925.0,0.07564413547515869
18.0,809.0,659.0,0.20133739709854126
23.0,809.0,659.0,0.20133739709854126
25.0,809.0,963.0,0.8340754508972168
27.0,809.0,925.0,0.07564413547515869
32.0,809.0,959.0,0.3842277526855469
34.0,809.0,969.0,0.456537127494812
37.0,809.0,925.0,0.07564413547515869
38.0,809.0,924.0,0.22952234745025635
43.0,809.0,925.0,0.07564413547515869
48.0,809.0,659.0,0.20133739709854126
0.0,810.0,508.0,0.2176903486251831
0.0,810.0,681.0,0.4045271873474121
1.0,810.0,878.0,0.018919050693511963
2.0,810.0,878.0,0.018919050693511963
3.0,810.0,664.0,0.6981950998306274
4.0,810.0,508.0,0.2176903486251831
5.0,810.0,878.0,0.018919050693511963
6.0,810.0,878.0,0.018919050693511963
8.0,810.0,878.0,0.018919050693511963
12.0,810.0,508.0,0.2176903486251831
13.0,810.0,878.0,0.018919050693511963
15.0,810.0,508.0,0.2176903486251831
16.0,810.0,508.0,0.2176903486251831
16.0,810.0,878.0,0.018919050693511963
17.0,810.0,508.0,0.2176903486251831
18.0,810.0,878.0,0.018919050693511963
19.0,810.0,508.0,0.2176903486251831
19.0,810.0,681.0,0.4045271873474121
20.0,810.0,878.0,0.018919050693511963
21.0,810.0,878.0,0.018919050693511963
23.0,810.0,878.0,0.018919050693511963
24.0,810.0,508.0,0.2176903486251831
24.0,810.0,878.0,0.018919050693511963
25.0,810.0,878.0,0.018919050693511963
26.0,810.0,508.0,0.2176903486251831
28.0,810.0,508.0,0.2176903486251831
29.0,810.0,508.0,0.2176903486251831
29.0,810.0,681.0,0.4045271873474121
30.0,810.0,508.0,0.2176903486251831
31.0,810.0,508.0,0.2176903486251831
31.0,810.0,878.0,0.018919050693511963
32.0,810.0,878.0,0.018919050693511963
33.0,810.0,878.0,0.018919050693511963
34.0,810.0,878.0,0.018919050693511963
35.0,810.0,508.0,0.2176903486251831
35.0,810.0,681.0,0.4045271873474121
36.0,810.0,878.0,0.018919050693511963
37.0,810.0,508.0,0.2176903486251831
38.0,810.0,878.0,0.018919050693511963
39.0,810.0,508.0,0.2176903486251831
40.0,810.0,526.0,0.4939948320388794
41.0,810.0,508.0,0.2176903486251831
42.0,810.0,878.0,0.018919050693511963
43.0,810.0,527.0,0.5837263464927673
44.0,810.0,878.0,0.018919050693511963
45.0,810.0,508.0,0.2176903486251831
45.0,810.0,681.0,0.4045271873474121
46.0,810.0,878.0,0.018919050693511963
47.0,810.0,878.0,0.018919050693511963
48.0,810.0,878.0,0.018919050693511963
49.0,810.0,605.0,0.7176863551139832
1.0,811.0,647.0,1.4515334367752075
4.0,811.0,485.0,0.452267587184906
4.0,811.0,542.0,0.6390819549560547
7.0,811.0,770.0,0.8007602691650391
8.0,811.0,485.0,0.452267587184906
8.0,811.0,487.0,0.9795554876327515
9.0,811.0,745.0,0.467019259929657
13.0,811.0,753.0,0.1778050661087036
20.0,811.0,753.0,0.1778050661087036
21.0,811.0,753.0,0.1778050661087036
23.0,811.0,799.0,0.6639564633369446
24.0,811.0,281.0,0.8834179639816284
25.0,811.0,827.0,0.5268206596374512
27.0,811.0,754.0,0.3131464719772339
28.0,811.0,632.0,0.23217087984085083
29.0,811.0,530.0,0.405623197555542
34.0,811.0,766.0,0.4647032618522644
38.0,811.0,760.0,0.7228503823280334
39.0,811.0,905.0,0.5059065818786621
41.0,811.0,541.0,0.8275405168533325
42.0,811.0,760.0,0.7228503823280334
48.0,811.0,753.0,0.1778050661087036
49.0,811.0,771.0,1.1252477169036865
22.0,812.0,657.0,0.23397141695022583
26.0,812.0,404.0,0.3574627637863159
29.0,812.0,657.0,0.23397141695022583
38.0,812.0,895.0,0.41945934295654297
49.0,812.0,405.0,0.5123343467712402
0.0,813.0,792.0,0.17942851781845093
1.0,813.0,618.0,0.15778768062591553
2.0,813.0,910.0,0.18316489458084106
4.0,813.0,673.0,1.1673650741577148
5.0,813.0,618.0,0.15778768062591553
7.0,813.0,567.0,0.2553013563156128
10.0,813.0,961.0,0.44599485397338867
12.0,813.0,623.0,0.47620129585266113
16.0,813.0,501.0,1.0371075868606567
18.0,813.0,739.0,1.4220916032791138
19.0,813.0,929.0,0.5441228151321411
21.0,813.0,910.0,0.18316489458084106
25.0,813.0,910.0,0.18316489458084106
28.0,813.0,938.0,0.8297611474990845
28.0,813.0,956.0,1.1875591278076172
31.0,813.0,910.0,0.18316489458084106
33.0,813.0,551.0,0.9280874729156494
35.0,813.0,772.0,1.0825936794281006
36.0,813.0,618.0,0.15778768062591553
37.0,813.0,618.0,0.15778768062591553
39.0,813.0,618.0,0.15778768062591553
40.0,813.0,934.0,1.2367931604385376
40.0,813.0,963.0,0.8994226455688477
41.0,813.0,909.0,0.35051947832107544
42.0,813.0,618.0,0.15778768062591553
43.0,813.0,419.0,1.0787924528121948
45.0,813.0,435.0,1.0968514680862427
47.0,813.0,731.0,0.6583924889564514
29.0,814.0,625.0,0.16806519031524658
37.0,814.0,403.0,0.5293160080909729
47.0,814.0,472.0,0.34946155548095703
47.0,814.0,693.0,0.32773178815841675
5.0,815.0,73.0,0.08459866046905518
9.0,815.0,74.0,0.11519801616668701
11.0,815.0,73.0,0.08459866046905518
14.0,815.0,475.0,0.36256319284439087
18.0,815.0,74.0,0.11519801616668701
21.0,815.0,74.0,0.11519801616668701
28.0,815.0,74.0,0.11519801616668701
30.0,815.0,74.0,0.11519801616668701
31.0,815.0,73.0,0.08459866046905518
34.0,815.0,77.0,0.14016753435134888
35.0,815.0,72.0,0.1453549861907959
38.0,815.0,427.0,1.2631614208221436
38.0,815.0,756.0,0.517291247844696
40.0,815.0,72.0,0.1453549861907959
40.0,815.0,74.0,0.11519801616668701
42.0,815.0,74.0,0.11519801616668701
43.0,815.0,74.0,0.11519801616668701
44.0,815.0,489.0,0.24048995971679688
46.0,815.0,77.0,0.14016753435134888
48.0,815.0,904.0,0.30803775787353516
43.0,816.0,666.0,0.24594712257385254
3.0,817.0,511.0,0.06941211223602295
4.0,817.0,511.0,0.06941211223602295
6.0,817.0,436.0,0.15418130159378052
6.0,817.0,511.0,0.06941211223602295
9.0,817.0,751.0,0.06583088636398315
10.0,817.0,575.0,0.5753867626190186
10.0,817.0,661.0,0.4301100969314575
14.0,817.0,511.0,0.06941211223602295
15.0,817.0,511.0,0.06941211223602295
19.0,817.0,734.0,0.7737129926681519
20.0,817.0,751.0,0.06583088636398315
22.0,817.0,581.0,0.08427608013153076
24.0,817.0,511.0,0.06941211223602295
25.0,817.0,751.0,0.06583088636398315
28.0,817.0,661.0,0.4301100969314575
30.0,817.0,751.0,0.06583088636398315
32.0,817.0,751.0,0.06583088636398315
33.0,817.0,436.0,0.15418130159378052
34.0,817.0,479.0,0.02839118242263794
35.0,817.0,511.0,0.06941211223602295
36.0,817.0,581.0,0.08427608013153076
37.0,817.0,468.0,0.19840621948242188
38.0,817.0,751.0,0.06583088636398315
39.0,817.0,751.0,0.06583088636398315
41.0,817.0,479.0,0.02839118242263794
45.0,817.0,511.0,0.06941211223602295
47.0,817.0,751.0,0.06583088636398315
48.0,817.0,511.0,0.06941211223602295
49.0,817.0,751.0,0.06583088636398315
1.0,818.0,619.0,0.2574769854545593
2.0,818.0,697.0,1.2295931577682495
4.0,818.0,846.0,0.2348111867904663
5.0,818.0,517.0,0.7594031095504761
5.0,818.0,733.0,0.6858935356140137
6.0,818.0,506.0,0.7324807047843933
7.0,818.0,619.0,0.2574769854545593
8.0,818.0,579.0,0.8210146427154541
9.0,818.0,811.0,0.8926738500595093
11.0,818.0,898.0,0.8740079402923584
13.0,818.0,619.0,0.2574769854545593
13.0,818.0,846.0,0.2348111867904663
14.0,818.0,468.0,0.9892902374267578
15.0,818.0,819.0,0.5307354927062988
17.0,818.0,577.0,1.000767707824707
18.0,818.0,859.0,1.0455913543701172
19.0,818.0,752.0,1.3702880144119263
22.0,818.0,756.0,1.2657703161239624
23.0,818.0,402.0,0.8293203115463257
23.0,818.0,486.0,0.7655512690544128
25.0,818.0,546.0,1.001380443572998
29.0,818.0,619.0,0.2574769854545593
30.0,818.0,546.0,1.001380443572998
37.0,818.0,535.0,0.8394963145256042
40.0,818.0,846.0,0.2348111867904663
43.0,818.0,409.0,0.5161911249160767
46.0,818.0,920.0,0.3860442638397217
47.0,818.0,592.0,0.8486441373825073
48.0,818.0,633.0,0.7455581426620483
1.0,819.0,582.0,0.757623553276062
7.0,819.0,745.0,0.8515537977218628
11.0,819.0,546.0,0.15323680639266968
18.0,819.0,546.0,0.15323680639266968
22.0,819.0,638.0,0.44503241777420044
25.0,819.0,650.0,0.05916893482208252
31.0,819.0,559.0,0.6064627766609192
39.0,819.0,854.0,0.28989219665527344
43.0,819.0,880.0,0.5046885013580322
44.0,819.0,854.0,0.28989219665527344
2.0,820.0,565.0,0.13069963455200195
30.0,820.0,547.0,0.08216553926467896
30.0,820.0,565.0,0.13069963455200195
1.0,821.0,600.0,0.5430819988250732
2.0,821.0,718.0,0.026851654052734375
3.0,821.0,718.0,0.026851654052734375
33.0,821.0,718.0,0.026851654052734375
36.0,821.0,525.0,0.26278752088546753
36.0,821.0,718.0,0.026851654052734375
44.0,821.0,554.0,0.16844087839126587
46.0,821.0,718.0,0.026851654052734375
13.0,822.0,585.0,1.2708759307861328
17.0,822.0,638.0,0.9865192770957947
17.0,822.0,639.0,1.1774426698684692
19.0,822.0,776.0,0.4473728537559509
29.0,822.0,484.0,0.8987416625022888
42.0,822.0,617.0,0.9123809337615967
46.0,822.0,642.0,0.23662984371185303
0.0,823.0,617.0,0.24710822105407715
4.0,823.0,617.0,0.24710822105407715
8.0,823.0,529.0,0.729681134223938
11.0,823.0,153.0,1.0185819864273071
12.0,823.0,617.0,0.24710822105407715
13.0,823.0,478.0,1.2790467739105225
15.0,823.0,788.0,0.9469321966171265
17.0,823.0,617.0,0.24710822105407715
19.0,823.0,617.0,0.24710822105407715
23.0,823.0,650.0,0.5330589413642883
23.0,823.0,819.0,1.3751507997512817
38.0,823.0,617.0,0.24710822105407715
41.0,823.0,617.0,0.24710822105407715
45.0,823.0,617.0,0.24710822105407715
47.0,823.0,610.0,1.2442677021026611
0.0,824.0,911.0,0.05399590730667114
3.0,824.0,452.0,0.2358628511428833
3.0,824.0,911.0,0.05399590730667114
4.0,824.0,911.0,0.05399590730667114
8.0,824.0,474.0,0.11793714761734009
8.0,824.0,794.0,0.515743613243103
11.0,824.0,533.0,0.2488674521446228
12.0,824.0,474.0,0.11793714761734009
12.0,824.0,658.0,0.19575369358062744
13.0,824.0,474.0,0.11793714761734009
13.0,824.0,735.0,0.08918148279190063
17.0,824.0,806.0,0.21288812160491943
19.0,824.0,474.0,0.11793714761734009
21.0,824.0,721.0,0.45369571447372437
22.0,824.0,474.0,0.11793714761734009
30.0,824.0,735.0,0.08918148279190063
33.0,824.0,533.0,0.2488674521446228
38.0,824.0,533.0,0.2488674521446228
38.0,824.0,735.0,0.08918148279190063
39.0,824.0,806.0,0.21288812160491943
39.0,824.0,911.0,0.05399590730667114
40.0,824.0,929.0,0.8935596346855164
41.0,824.0,552.0,0.5869109034538269
42.0,824.0,735.0,0.08918148279190063
44.0,824.0,735.0,0.08918148279190063
45.0,824.0,735.0,0.08918148279190063
47.0,824.0,474.0,0.11793714761734009
14.0,825.0,489.0,0.5009933710098267
18.0,825.0,637.0,0.26802492141723633
18.0,825.0,695.0,0.7399015426635742
25.0,825.0,972.0,0.26738792657852173
28.0,825.0,649.0,0.08132779598236084
31.0,825.0,483.0,0.3145012855529785
35.0,825.0,442.0,0.9000540375709534
36.0,825.0,519.0,0.9816802144050598
47.0,825.0,858.0,0.3980848789215088
49.0,825.0,904.0,1.1983932256698608
49.0,825.0,905.0,1.2557404041290283
1.0,826.0,426.0,0.10656201839447021
3.0,826.0,455.0,0.5412430167198181
6.0,826.0,409.0,0.18091845512390137
6.0,826.0,892.0,0.24854552745819092
8.0,826.0,892.0,0.24854552745819092
13.0,826.0,531.0,0.13163721561431885
14.0,826.0,531.0,0.13163721561431885
18.0,826.0,605.0,0.9390212893486023
23.0,826.0,409.0,0.18091845512390137
25.0,826.0,531.0,0.13163721561431885
29.0,826.0,615.0,0.9805265665054321
31.0,826.0,409.0,0.18091845512390137
32.0,826.0,531.0,0.13163721561431885
34.0,826.0,426.0,0.10656201839447021
37.0,826.0,409.0,0.18091845512390137
41.0,826.0,704.0,0.7187381982803345
42.0,826.0,531.0,0.13163721561431885
43.0,826.0,531.0,0.13163721561431885
44.0,826.0,409.0,0.18091845512390137
45.0,826.0,531.0,0.13163721561431885
49.0,826.0,531.0,0.13163721561431885
4.0,827.0,909.0,0.2604407072067261
10.0,827.0,637.0,0.9805020093917847
12.0,827.0,651.0,0.20607000589370728
13.0,827.0,423.0,0.7512241005897522
15.0,827.0,899.0,0.5448548793792725
17.0,827.0,505.0,0.32779163122177124
18.0,827.0,545.0,0.5951709151268005
19.0,827.0,651.0,0.20607000589370728
20.0,827.0,469.0,0.4195810556411743
22.0,827.0,966.0,1.01656174659729
24.0,827.0,651.0,0.20607000589370728
27.0,827.0,492.0,0.7390302419662476
28.0,827.0,521.0,0.5582723617553711
32.0,827.0,778.0,0.8903008699417114
35.0,827.0,653.0,0.7244364023208618
37.0,827.0,544.0,0.3297795057296753
39.0,827.0,760.0,0.4228932857513428
46.0,827.0,644.0,0.6456233859062195
1.0,828.0,868.0,0.6081483364105225
2.0,828.0,538.0,0.9789713621139526
3.0,828.0,650.0,0.5585628151893616
11.0,828.0,994.0,1.471433162689209
13.0,828.0,939.0,0.8519212007522583
13.0,828.0,943.0,0.8723917603492737
18.0,828.0,849.0,0.5775835514068604
22.0,828.0,503.0,0.6328140497207642
22.0,828.0,899.0,0.5808287262916565
23.0,828.0,738.0,0.7432599067687988
24.0,828.0,452.0,1.1106767654418945
25.0,828.0,849.0,0.5775835514068604
28.0,828.0,618.0,0.2582891583442688
30.0,828.0,535.0,0.9693734049797058
31.0,828.0,904.0,0.3944825530052185
32.0,828.0,773.0,0.7961161136627197
36.0,828.0,572.0,0.9146765470504761
40.0,828.0,618.0,0.2582891583442688
42.0,828.0,618.0,0.2582891583442688
46.0,828.0,504.0,1.0227108001708984
47.0,828.0,969.0,0.9481891393661499
12.0,829.0,517.0,0.691421627998352
30.0,829.0,547.0,0.10569208860397339
36.0,829.0,733.0,0.4359116554260254
47.0,829.0,920.0,0.38259005546569824
2.0,830.0,428.0,0.4201616644859314
8.0,830.0,652.0,0.44516050815582275
11.0,830.0,842.0,1.3552863597869873
17.0,830.0,731.0,0.8094314336776733
22.0,830.0,428.0,0.4201616644859314
31.0,830.0,537.0,0.54413902759552
43.0,830.0,407.0,0.21590173244476318
45.0,830.0,916.0,1.2427183389663696
46.0,830.0,499.0,1.2213093042373657
47.0,830.0,768.0,0.6277964115142822
49.0,830.0,413.0,0.6282942891120911
49.0,830.0,652.0,0.44516050815582275
10.0,831.0,453.0,0.23519682884216309
11.0,831.0,799.0,0.3000568151473999
15.0,831.0,905.0,0.16051781177520752
16.0,831.0,445.0,1.3905953168869019
16.0,831.0,638.0,0.34034866094589233
21.0,831.0,721.0,0.14675045013427734
24.0,831.0,265.0,1.4150612354278564
32.0,831.0,721.0,0.14675045013427734
33.0,831.0,598.0,0.16428101062774658
36.0,831.0,532.0,0.5709828734397888
43.0,831.0,564.0,0.24309074878692627
45.0,831.0,721.0,0.14675045013427734
46.0,831.0,453.0,0.23519682884216309
48.0,831.0,750.0,0.15391457080841064
35.0,832.0,708.0,0.21864187717437744
40.0,832.0,406.0,0.3782269358634949
40.0,832.0,663.0,0.20416784286499023
40.0,832.0,857.0,0.5592883229255676
44.0,832.0,668.0,0.365172803401947
7.0,833.0,403.0,0.3472498655319214
7.0,833.0,536.0,0.14424669742584229
9.0,833.0,682.0,1.0783662796020508
12.0,833.0,2.0,0.3993353843688965
15.0,833.0,859.0,1.42777681350708
23.0,833.0,895.0,0.5639601349830627
30.0,833.0,628.0,0.21337854862213135
32.0,833.0,403.0,0.3472498655319214
